%Automatically built ARFF-file
%Feature sets: ['avg_sentiment_no_neutral', 'min_sentiment', 'max_sentiment']
@RELATION sentiment

@ATTRIBUTE avg_sentiment_no_neutral NUMERIC
@ATTRIBUTE max_sentiment NUMERIC
@ATTRIBUTE min_sentiment NUMERIC
@ATTRIBUTE sentiment {"--", "-", "0", "+", "++"}

@DATA
0.6875,0.77778,0.5,"+"
0.83333,0.83333,0.5,"++"
0.72222,0.72222,0.5,"+"
0.631945,0.83333,0.48611,"0"
0.94444,0.94444,0.58333,"++"
?,0.45833,0.40278,"0"
0.36111,0.40278,0.34722,"-"
0.61111,0.61111,0.43056,"0"
0.553703333333,0.77778,0.5,"+"
0.620042142857,0.5,0.44444,"++"
0.66667,0.5,0.44444,"0"
0.61111,0.72222,0.5,"+"
0.680556,0.79167,0.5,"+"
0.72222,0.80556,0.5,"+"
0.8281225,0.70833,0.5,"+"
?,0.51389,0.5,"0"
0.702022727273,0.72222,0.5,"+"
0.73611,0.73611,0.5,"+"
0.86111,0.76389,0.5,"++"
0.701797058824,0.72222,0.69444,"+"
0.675652352941,0.84722,0.5,"+"
0.65278,0.83333,0.5,"+"
0.537698571429,0.59722,0.5,"+"
?,0.58333,0.5,"0"
0.60326173913,0.69444,0.38889,"++"
0.666666,0.75,0.5,"+"
0.81944,0.88889,0.81944,"++"
0.25,0.36111,0.25,"-"
0.443377692308,0.56944,0.5,"+"
0.88889,0.48611,0.45833,"0"
0.63889,0.76389,0.5,"+"
0.681942,0.83333,0.5,"++"
0.84722,0.77778,0.5,"++"
0.097222,0.5,0.125,"--"
?,0.68056,0.5,"0"
0.665508333333,0.76389,0.51389,"+"
0.707266923077,0.66667,0.61111,"++"
0.811507142857,0.84722,0.5,"++"
0.77315,0.70833,0.5,"+"
0.83333,0.875,0.5,"++"
0.563131818182,0.5,0.34722,"0"
0.666664285714,0.80556,0.5,"+"
0.66667,0.76389,0.5,"+"
0.787877272727,0.84722,0.5,"++"
0.8125,0.94444,0.5,"++"
0.61111,0.79167,0.5,"+"
0.654323333333,0.66667,0.59722,"+"
0.452778,0.70833,0.38889,"+"
0.722221111111,0.68056,0.61111,"+"
0.77778,0.56944,0.54167,"+"
0.760234210526,0.875,0.81944,"++"
0.705248888889,0.79167,0.5,"+"
0.792926363636,0.72222,0.72222,"++"
0.433334,0.65278,0.5,"+"
0.61111,0.76389,0.5,"+"
0.81944,0.81944,0.5,"+"
0.7812475,0.79167,0.5,"+"
0.73611,0.73611,0.5,"+"
0.69444,0.73611,0.5,"++"
0.791665,0.84722,0.72222,"++"
0.79167,0.79167,0.41667,"0"
0.83135,0.73611,0.68056,"++"
0.433334,0.73611,0.5,"0"
0.61111,0.69444,0.5,"+"
0.582175,0.79167,0.5,"+"
0.36111,0.61111,0.5,"0"
0.61111,0.61111,0.5,"+"
0.712675,0.66667,0.63889,"+"
0.69444,0.79167,0.5,"0"
0.722223333333,0.72222,0.41667,"+"
0.531747142857,0.80556,0.33333,"+"
0.375,0.72222,0.375,"+"
0.65278,0.84722,0.5,"+"
0.694445,0.75,0.69444,"++"
0.72222,0.80556,0.72222,"++"
0.375,0.5,0.22222,"--"
0.75,0.75,0.5,"+"
0.709106111111,0.76389,0.5,"++"
0.472221333333,0.70833,0.5,"0"
0.631945,0.76389,0.5,"0"
0.747224,0.81944,0.59722,"+"
0.61111,0.66667,0.5,"+"
0.562090588235,0.70833,0.5,"++"
0.6423625,0.81944,0.66667,"+"
0.400003333333,0.58333,0.5,"++"
?,0.5,0.47222,"0"
0.733584545455,0.91667,0.5,"++"
0.81944,0.625,0.5,"++"
0.747354285714,0.86111,0.65278,"++"
0.748457777778,0.90278,0.625,"+"
0.634723,0.65278,0.5,"+"
0.23611,0.36111,0.23611,"0"
0.395061111111,0.81944,0.5,"+"
0.98611,0.93056,0.5,"++"
0.69444,0.81944,0.5,"+"
0.753964285714,0.55556,0.5,"++"
0.672843333333,0.75,0.5,"++"
0.804629333333,0.81944,0.5,"++"
0.6326385,0.69444,0.41667,"+"
?,0.65278,0.5,"+"
0.80556,0.79167,0.56944,"+"
0.740081428571,0.80556,0.56944,"+"
0.67361,0.66667,0.5,"++"
0.77778,0.83333,0.5,"++"
0.73611,0.5,0.38889,"++"
0.728071578947,0.77778,0.69444,"++"
0.38889,0.59722,0.38889,"0"
0.316840625,0.58333,0.375,"+"
0.625,0.80556,0.5,"++"
0.75000375,0.76389,0.5,"+"
0.537878181818,0.66667,0.36111,"+"
0.82639,0.88889,0.5,"++"
0.670018965517,0.84722,0.5,"+"
0.651710769231,0.75,0.55556,"+"
0.79167,0.76389,0.5,"++"
0.625,0.625,0.58333,"+"
0.59246,0.625,0.48611,"+"
?,0.625,0.54167,"++"
0.80556,0.80556,0.55556,"+"
0.694441666667,0.75,0.5,"+"
0.66667,0.66667,0.43056,"0"
0.73611,0.48611,0.27778,"0"
0.63889,0.81944,0.63889,"+"
0.69841,0.86111,0.5,"++"
0.75,0.86111,0.48611,"+"
0.660821578947,0.77778,0.70833,"++"
0.571182916667,0.83333,0.66667,"+"
0.61111,0.80556,0.5,"++"
0.622222,0.77778,0.5,"0"
0.70833,0.66667,0.5,"++"
0.79167,0.79167,0.75,"+"
0.61111,0.70833,0.48611,"+"
0.69444,0.69444,0.51389,"+"
0.708335,0.77778,0.66667,"++"
0.65278,0.65278,0.5,"+"
0.768163846154,0.81944,0.5,"++"
0.68056,0.68056,0.5,"+"
0.80728875,0.86111,0.5,"+"
0.86111,0.70833,0.5,"++"
0.72222,0.75,0.5,"++"
0.8055525,0.80556,0.69444,"0"
0.650792142857,0.72222,0.48611,"+"
0.594137777778,0.52778,0.5,"0"
0.61111,0.69444,0.5,"+"
0.682100555556,0.80556,0.5,"+"
0.553571428571,0.76389,0.5,"+"
0.76389,0.72222,0.5,"+"
0.647437692308,0.72222,0.61111,"++"
0.23611,0.58333,0.56944,"++"
0.73611,0.73611,0.47222,"0"
0.634921428571,0.58333,0.5,"+"
0.715275,0.81944,0.5,"++"
0.75,0.75,0.5,"+"
0.33333,0.55556,0.33333,"+"
0.36111,0.55556,0.27778,"-"
0.752776,0.72222,0.5,"++"
0.885805555556,0.77778,0.5,"+"
0.72048375,0.75,0.69444,"++"
0.633332,0.73611,0.5,"+"
0.451385,0.61111,0.5,"0"
0.744442,0.875,0.5,"++"
0.77778,0.65278,0.56944,"0"
0.612964666667,0.75,0.5,"+"
0.625,0.59722,0.5,"0"
0.6493075,0.72222,0.61111,"+"
0.7297,0.81944,0.65278,"+"
0.73611,0.66667,0.5,"+"
?,0.5,0.5,"0"
0.668129473684,0.77778,0.27778,"+"
0.532737857143,0.72222,0.68056,"+"
0.72222,0.72222,0.5,"+"
0.84722,0.83333,0.59722,"+"
0.6875,0.54167,0.5,"0"
0.520835,0.61111,0.56944,"+"
0.86111,0.86111,0.5,"++"
0.754633333333,0.68056,0.5,"+"
0.5407975,0.65278,0.44444,"+"
0.77778,0.79167,0.5,"+"
0.756173333333,0.875,0.5,"++"
0.870366666667,0.93056,0.5,"++"
0.76389,0.72222,0.55556,"+"
0.63611,0.79167,0.5,"+"
0.478535454545,0.72222,0.5,"+"
0.77315,0.77778,0.66667,"+"
0.79167,0.80556,0.79167,"+"
0.77778,0.80556,0.5,"+"
0.718516,0.79167,0.69444,"++"
0.662698571429,0.63889,0.48611,"+"
0.80556,0.81944,0.5,"++"
?,0.52778,0.48611,"0"
0.66667,0.5,0.375,"--"
?,0.5,0.45833,"0"
0.556371764706,0.63889,0.5,"+"
0.80556,0.52778,0.5,"++"
0.704543636364,0.55556,0.5,"+"
0.84722,0.84722,0.5,"++"
0.84722,0.84722,0.66667,"++"
0.640153636364,0.52778,0.5,"++"
0.699493636364,0.81944,0.48611,"+"
0.690474285714,0.76389,0.5,"+"
?,0.43056,0.16667,"0"
0.709597272727,0.79167,0.5,"+"
?,0.58333,0.52778,"0"
0.625,0.66667,0.61111,"++"
0.77083,0.55556,0.5,"+"
0.86111,0.83333,0.5,"++"
0.38889,0.625,0.58333,"+"
0.76389,0.76389,0.5,"++"
0.299386666667,0.72222,0.22222,"+"
0.33333,0.72222,0.5,"+"
0.31944,0.5,0.44444,"0"
0.7486105,0.70833,0.33333,"+"
0.672741875,0.80556,0.625,"++"
0.630556,0.68056,0.5,"+"
0.23611,0.5,0.23611,"0"
0.770835,0.72222,0.5,"+"
0.83333,0.84722,0.63889,"++"
0.698411571429,0.5,0.47222,"+"
0.66667,0.68056,0.5,"+"
0.79167,0.79167,0.5,"+"
?,0.5,0.43056,"+"
0.79167,0.73611,0.5,"+"
0.77778,0.77778,0.61111,"+"
0.69444,0.68056,0.52778,"+"
0.83333,0.70833,0.5,"++"
0.719445,0.90278,0.5,"++"
0.718434545455,0.84722,0.5,"+"
0.79167,0.72222,0.5,"+"
0.29167,0.59722,0.44444,"++"
0.26389,0.36111,0.26389,"-"
0.69096875,0.76389,0.5,"+"
0.66667,0.65278,0.5,"+"
0.73958375,0.66667,0.5,"+"
0.680554,0.70833,0.61111,"++"
0.530301818182,0.93056,0.27778,"+"
0.640874285714,0.58333,0.5,"0"
0.33333,0.625,0.5,"0"
0.875,0.81944,0.76389,"++"
0.30556,0.52778,0.5,"+"
0.419754444444,0.63889,0.5,"-"
0.712302857143,0.72222,0.5,"++"
0.642594,0.88889,0.5,"++"
0.73611,0.80556,0.5,"+"
0.753086666667,0.81944,0.5,"+"
0.547225,0.55556,0.43056,"+"
0.712304285714,0.84722,0.58333,"++"
0.732640833333,0.75,0.5,"++"
0.73611,0.69444,0.5,"+"
0.73611,0.65278,0.5,"++"
0.75,0.75,0.52778,"+"
0.77778,0.77778,0.5,"++"
0.449788461538,0.81944,0.51389,"0"
0.81597375,0.88889,0.76389,"++"
0.832070909091,0.86111,0.5,"+"
0.34722,0.5,0.47222,"-"
?,0.56944,0.5,"0"
0.77778,0.77778,0.5,"+"
0.91667,0.77778,0.5,"+"
0.625,0.5,0.45833,"0"
0.61111,0.73611,0.5,"+"
?,0.55556,0.52778,"0"
0.68056,0.56944,0.5,"+"
?,0.45833,0.43056,"++"
0.625,0.54167,0.5,"-"
0.70833,0.70833,0.5,"+"
0.65278,0.65278,0.54167,"+"
0.75397,0.81944,0.5,"++"
0.736114285714,0.77778,0.5,"+"
?,0.51389,0.45833,"+"
0.86111,0.94444,0.66667,"++"
0.824785384615,0.77778,0.5,"++"
0.88889,0.52778,0.5,"++"
0.30556,0.66667,0.5,"0"
0.76389,0.76389,0.44444,"++"
0.65278,0.625,0.54167,"++"
0.77778,0.77778,0.5,"++"
0.61111,0.81944,0.5,"++"
0.70833,0.77778,0.33333,"+"
0.61111,0.72222,0.5,"+"
0.63889,0.75,0.55556,"+"
0.743055,0.79167,0.66667,"+"
0.81944,0.76389,0.5,"+"
0.761905714286,0.70833,0.5,"+"
?,0.56944,0.5,"+"
0.647819285714,0.75,0.5,"+"
0.748459444444,0.77778,0.75,"++"
0.88889,0.88889,0.5,"++"
0.7186,0.72222,0.48611,"+"
0.705555,0.80556,0.70833,"++"
0.875,0.90278,0.5,"++"
0.746911111111,0.88889,0.5,"++"
0.84722,0.75,0.5,"+"
0.375,0.59722,0.5,"-"
0.8124975,0.81944,0.5,"++"
0.652776666667,0.70833,0.625,"++"
0.45543875,0.51389,0.31944,"-"
0.84722,0.75,0.58333,"+"
0.73611,0.72222,0.5,"+"
0.73611,0.73611,0.73611,"++"
0.61111,0.81944,0.5,"+"
0.674601428571,0.76389,0.5,"0"
0.5,0.66667,0.25,"0"
0.625,0.52778,0.5,"+"
0.625,0.76389,0.45833,"0"
0.57639,0.63889,0.5,"0"
0.69643,0.76389,0.55556,"+"
0.4496525,0.5,0.48611,"-"
0.66667,0.52778,0.45833,"0"
0.496034285714,0.68056,0.25,"+"
0.597823913043,0.84722,0.5,"++"
0.790125555556,0.88889,0.77778,"++"
0.6331,0.66667,0.375,"++"
0.65278,0.72222,0.5,"+"
0.637038,0.59722,0.5,"+"
0.395058888889,0.70833,0.59722,"+"
0.730766923077,0.65278,0.5,"0"
0.640874285714,0.66667,0.58333,"+"
0.25,0.52778,0.51389,"+"
0.86111,0.90278,0.5,"++"
0.73611,0.75,0.5,"++"
0.77778,0.76389,0.5,"++"
0.649572307692,0.875,0.5,"+"
0.80556,0.80556,0.5,"++"
0.58069,0.625,0.5,"+"
0.94444,0.72222,0.5,"+"
0.666663333333,0.72222,0.5,"+"
0.81944,0.86111,0.5,"++"
0.80556,0.70833,0.5,"++"
0.80556,0.72222,0.5,"++"
0.742287222222,0.83333,0.66667,"+"
?,0.72222,0.48611,"++"
0.769842142857,0.83333,0.5,"++"
0.476853333333,0.73611,0.5,"0"
0.75,0.75,0.70833,"+"
0.63889,0.70833,0.5,"+"
?,0.72222,0.5,"+"
0.34722,0.48611,0.38889,"0"
0.6093775,0.73611,0.45833,"+"
0.70833,0.70833,0.5,"0"
0.61111,0.68056,0.5,"++"
0.364193333333,0.63889,0.5,"0"
0.70833,0.84722,0.5,"++"
0.703701111111,0.73611,0.5,"0"
0.847225,0.91667,0.5,"++"
0.508038947368,0.72222,0.5,"+"
0.79167,0.72222,0.5,"++"
0.637038,0.63889,0.61111,"0"
0.33333,0.58333,0.33333,"-"
0.42361,0.55556,0.5,"0"
0.713380909091,0.84722,0.5,"++"
0.6006975,0.73611,0.5,"-"
0.69444,0.65278,0.5,"++"
0.83333,0.79167,0.5,"++"
0.66667,0.69444,0.51389,"+"
?,0.58333,0.5,"0"
0.666666666667,0.75,0.23611,"0"
0.33333,0.88889,0.5,"+"
0.63889,0.5,0.47222,"+"
0.625,0.81944,0.5,"++"
0.36111,0.66667,0.5,"+"
0.753789090909,0.66667,0.5,"0"
0.70833,0.61111,0.41667,"+"
0.499998888889,0.77778,0.47222,"+"
0.701021578947,0.88889,0.5,"++"
?,0.81944,0.5,"+"
0.708335,0.70833,0.41667,"+"
0.88889,0.88889,0.5,"++"
0.6608825,0.69444,0.5,"+"
0.680555,0.94444,0.5,"+"
0.81944,0.58333,0.40278,"+"
0.64352,0.58333,0.45833,"+"
0.708332,0.73611,0.5,"0"
?,0.69444,0.48611,"++"
?,0.69444,0.5,"0"
0.59127,0.41667,0.33333,"0"
0.535354545455,0.66667,0.5,"0"
?,0.63889,0.5,"+"
0.72222,0.5,0.5,"+"
0.70833,0.83333,0.45833,"++"
0.38889,0.5,0.31944,"+"
0.654916923077,0.72222,0.5,"+"
0.66667,0.66667,0.5,"+"
0.717952307692,0.5,0.48611,"0"
0.36111,0.68056,0.61111,"0"
0.679824736842,0.88889,0.66667,"++"
0.714816666667,0.79167,0.5,"+"
0.69444,0.875,0.5,"+"
0.490741666667,0.68056,0.5,"0"
0.780556,0.94444,0.77778,"+"
0.745371428571,0.75,0.5,"++"
0.407050769231,0.81944,0.52778,"++"
0.588384545455,0.51389,0.5,"+"
0.61111,0.65278,0.51389,"+"
0.68056,0.68056,0.54167,"++"
0.641976666667,0.63889,0.5,"+"
0.647223,0.65278,0.52778,"+"
0.694442,0.59722,0.56944,"+"
0.93056,0.93056,0.5,"++"
0.685186666667,0.59722,0.56944,"+"
0.59027375,0.70833,0.66667,"0"
0.675926666667,0.72222,0.65278,"++"
0.70833,0.58333,0.43056,"+"
0.689236875,0.66667,0.63889,"++"
0.83333,0.83333,0.41667,"+"
0.38020625,0.70833,0.61111,"+"
0.7118025,0.75,0.69444,"+"
?,0.69444,0.5,"0"
0.515431111111,0.625,0.5,"+"
0.63889,0.56944,0.5,"+"
0.537036666667,0.5,0.48611,"+"
0.8125,0.61111,0.5,"+"
0.529918461538,0.66667,0.5,"+"
0.548610625,0.86111,0.31944,"0"
0.822222,0.77778,0.5,"+"
0.77778,0.72222,0.5,"+"
?,0.45833,0.41667,"-"
0.625,0.55556,0.5,"+"
0.752310833333,0.84722,0.5,"++"
0.511698421053,0.63889,0.45833,"+"
0.61111,0.75,0.5,"+"
0.683336,0.80556,0.5,"+"
0.73611,0.73611,0.5,"+"
?,0.58333,0.5,"-"
0.26389,0.51389,0.5,"0"
?,0.58333,0.5,"0"
0.72222,0.68056,0.5,"+"
0.77778,0.66667,0.5,"+"
0.709402307692,0.73611,0.66667,"++"
0.86111,0.86111,0.44444,"++"
0.708334285714,0.83333,0.5,"++"
0.53298625,0.73611,0.5,"0"
0.809343636364,0.95833,0.5,"+"
0.648147777778,0.79167,0.47222,"0"
0.49074,0.77778,0.58333,"0"
?,0.5,0.36111,"+"
0.685181111111,0.80556,0.5,"+"
0.70833,0.79167,0.47222,"+"
0.612960666667,0.88889,0.5,"+"
0.7083355,0.77778,0.38889,"++"
0.729167083333,0.86111,0.5,"+"
0.46759,0.70833,0.34722,"0"
0.72222,0.72222,0.45833,"+"
0.625000769231,0.79167,0.5,"+"
0.747222,0.83333,0.5,"++"
0.35185,0.68056,0.52778,"+"
0.699495454545,0.83333,0.5,"++"
0.551852666667,0.5,0.5,"0"
0.805556666667,0.80556,0.72222,"++"
0.293652857143,0.5,0.31944,"-"
0.79167,0.80556,0.5,"+"
0.831483333333,0.86111,0.80556,"+"
0.532404,0.81944,0.38889,"+"
0.678030909091,0.58333,0.56944,"0"
0.580556,0.55556,0.375,"0"
0.53356625,0.63889,0.5,"+"
0.61111,0.61111,0.54167,"+"
?,0.5,0.5,"0"
?,0.51389,0.5,"+"
0.66667,0.77778,0.65278,"+"
0.555555,0.76389,0.63889,"+"
0.696298,0.625,0.48611,"0"
0.574076666667,0.51389,0.43056,"0"
0.63889,0.63889,0.5,"+"
0.83333,0.83333,0.5,"+"
0.33333,0.66667,0.5,"+"
0.649804285714,0.72222,0.38889,"+"
0.61111,0.625,0.56944,"0"
0.80556,0.76389,0.69444,"++"
0.20833,0.5,0.20833,"0"
0.75,0.68056,0.55556,"+"
0.811507142857,0.81944,0.45833,"+"
0.723541428571,0.86111,0.5,"++"
0.69444,0.69444,0.5,"+"
0.29167,0.69444,0.54167,"++"
0.61111,0.61111,0.5,"+"
0.555554,0.70833,0.5,"+"
0.70833,0.65278,0.5,"0"
0.34722,0.52778,0.5,"-"
?,0.56944,0.54167,"0"
0.787036666667,0.73611,0.5,"++"
0.85119,0.93056,0.5,"++"
0.744442,0.875,0.83333,"++"
0.720086923077,0.83333,0.5,"++"
0.61111,0.66667,0.51389,"+"
0.79167,0.80556,0.5,"+"
0.79167,0.80556,0.5,"+"
0.562964,0.73611,0.5,"+"
?,0.5,0.5,"0"
0.49495,0.56944,0.5,"+"
0.66579625,0.77778,0.61111,"+"
0.63889,0.79167,0.5,"0"
0.61111,0.61111,0.55556,"+"
?,0.5,0.47222,"+"
0.555553636364,0.70833,0.5,"++"
0.777775,0.86111,0.81944,"++"
0.63889,0.68056,0.5,"+"
0.5,0.54167,0.44444,"-"
0.83333,0.83333,0.5,"++"
0.505340769231,0.54167,0.51389,"0"
0.76389,0.72222,0.5,"+"
0.80556,0.80556,0.59722,"++"
0.61111,0.58333,0.52778,"0"
0.80556,0.80556,0.61111,"+"
0.84722,0.68056,0.47222,"0"
0.69444,0.69444,0.55556,"++"
0.25,0.51389,0.33333,"-"
0.72222,0.84722,0.43056,"+"
0.76389,0.58333,0.29167,"+"
0.29167,0.5,0.375,"-"
0.70573,0.79167,0.77778,"+"
0.77976,0.83333,0.5,"++"
0.674386666667,0.52778,0.47222,"0"
0.719018461538,0.68056,0.5,"+"
0.75,0.55556,0.5,"+"
0.76389,0.875,0.5,"++"
0.70833,0.70833,0.5,"+"
0.66667,0.5,0.40278,"0"
0.72222,0.66667,0.40278,"+"
0.676388,0.79167,0.5,"+"
0.703704666667,0.73611,0.66667,"++"
0.45833,0.88889,0.33333,"0"
0.36111,0.5,0.45833,"0"
?,0.68056,0.5,"0"
?,0.72222,0.5,"+"
0.272917,0.625,0.5,"-"
0.412280526316,0.5,0.27778,"--"
0.64352,0.77778,0.5,"++"
?,0.5,0.41667,"-"
0.625,0.79167,0.625,"+"
0.631944285714,0.76389,0.5,"+"
0.466267857143,0.73611,0.5,"++"
0.77778,0.69444,0.5,"+"
?,0.61111,0.5,"0"
0.59188,0.54167,0.5,"+"
0.70833,0.61111,0.5,"+"
0.72222,0.69444,0.5,"+"
0.68056,0.65278,0.5,"-"
0.700398571429,0.79167,0.5,"+"
?,0.65278,0.5,"+"
0.768516666667,0.875,0.5,"+"
0.68056,0.56944,0.5,"+"
0.625,0.63889,0.5,"0"
?,0.59722,0.5,"+"
0.729699230769,0.76389,0.72222,"+"
0.70833,0.68056,0.5,"+"
0.475491176471,0.73611,0.31944,"+"
0.451795294118,0.76389,0.38889,"+"
0.83333,0.83333,0.5,"++"
0.875,0.625,0.5,"++"
0.65278,0.77778,0.52778,"++"
0.513886666667,0.84722,0.5,"+"
0.77778,0.77778,0.44444,"++"
0.73611,0.52778,0.5,"++"
0.695074545455,0.84722,0.66667,"++"
0.722225625,0.90278,0.5,"++"
0.76389,0.76389,0.5,"+"
?,0.77778,0.5,"+"
0.70833,0.70833,0.5,"+"
0.577381428571,0.65278,0.5,"+"
0.66667,0.625,0.5,"+"
0.83333,0.75,0.5,"++"
0.521828571429,0.77778,0.18056,"++"
0.80556,0.80556,0.45833,"++"
0.69444,0.69444,0.40278,"0"
0.551854,0.52778,0.5,"0"
0.23611,0.54167,0.5,"0"
0.289682857143,0.55556,0.5,"+"
0.80556,0.69444,0.5,"++"
0.86111,0.76389,0.5,"++"
0.77778,0.68056,0.5,"0"
0.51389,0.69444,0.5,"0"
0.66667,0.79167,0.5,"++"
0.395058888889,0.61111,0.5,"++"
0.719698181818,0.80556,0.5,"++"
?,0.5,0.48611,"0"
?,0.56944,0.45833,"0"
0.656944,0.61111,0.54167,"+"
0.755558,0.83333,0.61111,"+"
0.68056,0.70833,0.5,"+"
0.777774285714,0.81944,0.77778,"+"
0.86111,0.80556,0.5,"++"
0.561727777778,0.61111,0.5,"+"
0.83333,0.70833,0.5,"++"
0.73611,0.81944,0.47222,"+"
0.94444,0.83333,0.5,"++"
0.66667,0.75,0.5,"+"
0.77778,0.59722,0.5,"+"
0.72917,0.68056,0.59722,"+"
0.66667,0.61111,0.51389,"0"
0.907405555556,0.84722,0.44444,"++"
0.77778,0.77778,0.5,"0"
0.61111,0.61111,0.47222,"0"
0.73611,0.83333,0.5,"++"
0.83333,0.73611,0.5,"++"
0.69444,0.69444,0.5,"+"
?,0.5,0.41667,"-"
?,0.77778,0.5,"+"
0.61111,0.5,0.41667,"0"
0.774997333333,0.81944,0.73611,"++"
0.629626666667,0.83333,0.47222,"+"
0.6875,0.77778,0.5,"+"
0.75,0.73611,0.5,"+"
0.84722,0.69444,0.5,"++"
0.72222,0.72222,0.61111,"+"
?,0.79167,0.5,"+"
0.706021111111,0.77778,0.59722,"++"
?,0.55556,0.5,"0"
0.755786666667,0.83333,0.75,"++"
0.583335,0.5,0.41667,"-"
?,0.76389,0.5,"+"
0.66667,0.79167,0.54167,"++"
0.615385384615,0.72222,0.38889,"+"
0.60185,0.76389,0.41667,"+"
0.38889,0.59722,0.38889,"0"
0.72222,0.73611,0.5,"+"
?,0.5,0.5,"+"
?,0.52778,0.41667,"0"
0.749996666667,0.68056,0.5,"+"
0.63889,0.70833,0.5,"+"
0.69318,0.54167,0.48611,"++"
0.26389,0.5,0.45833,"0"
0.811965384615,0.83333,0.5,"+"
0.543518,0.73611,0.63889,"0"
0.77778,0.63889,0.5,"+"
0.815971666667,0.97222,0.5,"++"
0.73611,0.72222,0.5,"+"
?,0.88889,0.5,"+"
0.782827272727,0.88889,0.5,"++"
0.68056,0.56944,0.56944,"0"
0.725489411765,0.80556,0.5,"+"
0.666665,0.73611,0.5,"+"
?,0.5,0.5,"0"
0.70833,0.73611,0.5,"+"
0.516665333333,0.69444,0.5,"++"
0.84722,0.65278,0.5,"++"
0.79167,0.79167,0.5,"+"
0.728530909091,0.81944,0.5,"+"
0.81944,0.88889,0.51389,"++"
0.536112,0.66667,0.5,"+"
0.73611,0.81944,0.5,"+"
0.664685714286,0.59722,0.29167,"+"
0.731482222222,0.72222,0.63889,"+"
0.73611,0.65278,0.5,"+"
0.666665,0.77778,0.5,"+"
0.66667,0.59722,0.5,"+"
0.72222,0.72222,0.72222,"++"
0.713381818182,0.73611,0.54167,"+"
0.475,0.625,0.36111,"+"
?,0.52778,0.40278,"0"
0.727776,0.81944,0.5,"++"
0.722223333333,0.77778,0.61111,"++"
?,0.81944,0.5,"+"
0.73611,0.72222,0.5,"+"
0.817461428571,0.88889,0.76389,"++"
0.81944,0.68056,0.5,"++"
0.375,0.56944,0.375,"-"
0.689392727273,0.69444,0.5,"+"
?,0.58333,0.5,"+"
0.757937142857,0.79167,0.68056,"++"
0.77778,0.875,0.5,"+"
0.66667,0.79167,0.5,"++"
0.48611,0.59722,0.5,"0"
0.90278,0.90278,0.48611,"+"
0.72222,0.72222,0.26389,"0"
?,0.625,0.5,"+"
0.565474285714,0.73611,0.5,"+"
0.69444,0.61111,0.5,"+"
0.66667,0.72222,0.5,"+"
0.855558,0.72222,0.5,"+"
0.415124444444,0.625,0.44444,"0"
0.61111,0.61111,0.5,"0"
0.93056,0.83333,0.625,"++"
0.685186666667,0.70833,0.63889,"+"
0.25,0.55556,0.083333,"--"
0.38889,0.68056,0.5,"+"
?,0.59722,0.48611,"+"
0.69444,0.61111,0.5,"+"
0.61111,0.61111,0.5,"+"
0.79167,0.73611,0.5,"+"
0.61111,0.70833,0.5,"0"
?,0.68056,0.5,"++"
0.744446,0.69444,0.69444,"+"
0.630952857143,0.68056,0.375,"0"
0.652776666667,0.86111,0.5,"++"
0.5,0.80556,0.69444,"++"
0.687090588235,0.54167,0.27778,"0"
0.775465,0.83333,0.5,"+"
0.65278,0.93056,0.5,"++"
0.77778,0.63889,0.5,"+"
0.63889,0.72222,0.56944,"+"
0.756945,0.76389,0.5,"++"
0.308336,0.5,0.27778,"0"
0.527775,0.5,0.47222,"+"
0.66319375,0.69444,0.5,"+"
0.565657272727,0.625,0.48611,"+"
0.460315714286,0.61111,0.5,"-"
0.7048625,0.90278,0.45833,"+"
0.666663333333,0.69444,0.5,"+"
0.73611,0.80556,0.43056,"+"
0.550695833333,0.77778,0.40278,"++"
?,0.61111,0.54167,"+"
0.805553333333,0.5,0.34722,"++"
0.813034615385,0.90278,0.84722,"++"
0.73611,0.73611,0.5,"+"
0.804562857143,0.65278,0.55556,"++"
0.61111,0.5,0.23611,"-"
?,0.73611,0.5,"++"
0.625,0.625,0.5,"+"
0.61111,0.77778,0.5,"0"
0.730994210526,0.875,0.69444,"+"
0.683335,0.84722,0.61111,"+"
?,0.73611,0.5,"+"
0.743055,0.76389,0.56944,"++"
0.301172105263,0.81944,0.38889,"0"
0.66667,0.72222,0.5,"+"
0.63889,0.77778,0.5,"+"
0.694442941176,0.81944,0.61111,"+"
0.586421111111,0.625,0.5,"+"
?,0.55556,0.5,"0"
0.63889,0.76389,0.5,"+"
0.61111,0.625,0.61111,"+"
0.486109090909,0.86111,0.5,"+"
0.61111,0.83333,0.5,"+"
0.73611,0.73611,0.5,"+"
0.311114,0.52778,0.5,"-"
0.736109230769,0.86111,0.5,"++"
0.662035,0.75,0.38889,"0"
0.70833,0.58333,0.5,"0"
0.84722,0.76389,0.5,"++"
0.589560344828,0.69444,0.47222,"++"
0.77778,0.80556,0.5,"+"
?,0.5,0.5,"+"
0.95833,0.73611,0.5,"++"
0.69753,0.68056,0.48611,"+"
0.5743045,0.79167,0.40278,"+"
0.718255714286,0.63889,0.43056,"+"
0.502604375,0.5,0.5,"0"
?,1.0,0.5,"++"
0.67163,0.93056,0.63889,"++"
0.875,0.69444,0.5,"++"
0.36111,0.5,0.45833,"0"
0.71528,0.77778,0.45833,"++"
?,0.68056,0.5,"+"
0.718251428571,0.73611,0.69444,"++"
0.61111,0.70833,0.5,"+"
